timestamp,id,text,favorite_count,retweet_count,hashtags
Sun May 07 07:54:19 +0000 2017,861127039356686337,i'm awake. right now. i can't sleep. thinking about. what might be. out there. past. the great yard's edge. more peanut butter. hopefully,2088,349,
Sun May 07 01:04:20 +0000 2017,861023860396785664,a boop. a day. goes. a long way,3055,830,
Sat May 06 04:11:38 +0000 2017,860708609520541696,one thing. you should know. about me. i. do not put up. with the loud sky booms. or accompanying. sky flashes. no sir,4085,774,
Fri May 05 20:23:09 +0000 2017,860590710671724544,snooze? affirmative,1457,347,
Fri May 05 14:25:32 +0000 2017,860500715617300481,henlo. i cuddled. with my human. all night and. i hope. he feels better now,2353,309,
Fri May 05 02:53:49 +0000 2017,860326640592850944,goodnight. frens. i love you. but you already. knew that,1688,300,
Thu May 04 21:36:17 +0000 2017,860246728292913153,sometimes. i steal. socks and other valuables. solely for attention,1886,337,
Thu May 04 19:43:14 +0000 2017,860218277963943936,i did this. got a brief smile. and two. noggin. pats. thank you https://t.co/6BbWCcqeHz,1120,46,
Thu May 04 19:40:06 +0000 2017,860217488667267072,my human. is very. sad today and. i don't. know what to do. he won't respond. to my presence,1688,167,
Thu May 04 04:59:29 +0000 2017,859995877213179904,snooze time. once again. frens,1258,129,
Thu May 04 04:58:53 +0000 2017,859995727073824768,i barked. so loud. the noise has not. reoccurred. take that. noise,1769,223,
Thu May 04 04:53:46 +0000 2017,859994435609923585,I HEARD. A NOISE. i am awake. ready to. confront. the source of. the noise. wish me luck,2656,470,
Thu May 04 00:24:59 +0000 2017,859926795310780417,oh me? i'm just. a good dog. doing good things,1542,346,
Wed May 03 21:50:57 +0000 2017,859888032618565634,GUYS. GUYS GUYS. i found. a slice of cheese. under the couch. nothing. can ruin. this day,2156,355,
Wed May 03 17:53:04 +0000 2017,859828167867076608,i greeted. my human. so well. this morning. got several pats. for my services,2714,441,
Tue May 02 13:27:09 +0000 2017,859398857180028928,LIKE HOW. MANY ACORNS. YOU. GOT IN THERE. DUDE,1089,95,
Tue May 02 13:23:19 +0000 2017,859397893798711296,why are we. obsessed with squirrels? secretly jealous. of their. cheek capacity,1801,292,
Tue May 02 00:13:45 +0000 2017,859199193411452932,i chose. the picture. with. the watermelon. because in that moment. i've never. been happier,1628,166,
Mon May 01 18:52:48 +0000 2017,859118422801731584,mid. afternoon snooze? you betcha,1343,313,
Mon May 01 13:59:57 +0000 2017,859044727139819520,the sun. is up. the tail. is a waggin,2568,807,
Mon May 01 01:45:18 +0000 2017,858859844673130496,i. was so good today,2266,390,
Sat Apr 29 20:27:31 +0000 2017,858417485317640192,care to. spare a pet. or two?,1157,98,
Sat Apr 29 01:34:49 +0000 2017,858132432641511424,if. you partake. in the partying tonight. do not forget. to look. for the dog. in the house. and give a pat,3416,783,
Fri Apr 28 20:27:35 +0000 2017,858055113537200128,do you ever. think of peanut butter. and 4 hours pass? me? that happens. twice a day,1666,328,
Fri Apr 28 11:08:48 +0000 2017,857914491396386816,it is early. but i must tell. you. i had a dream. that my tail. was wagging. and when i woke up. it WAS,2837,556,
Fri Apr 28 02:44:02 +0000 2017,857787463783329792,very late. for this pup. to be up. just wanted to say. i love you and. i mean it,1830,341,
Thu Apr 27 17:49:00 +0000 2017,857652817607225344,today. has been so good. let me tell you. a piece. of watermelon was. sneakily offered to me. under the table. i took. full advantage,2290,368,
Thu Apr 27 00:44:09 +0000 2017,857394905861193728,tonight i will dream. about Meeko. and him doing. super zooms. in the yard. forever https://t.co/bVIBIxQ0Be,745,51,
Wed Apr 26 22:59:45 +0000 2017,857368629423288320,i know. it is. a little late in the day. for a brief snooze. but i've had. a terribly long day. please excuse. the snooze,1894,400,
Wed Apr 26 01:50:09 +0000 2017,857049127841955840,"perks of. being dog:

3. no taxes
a. pets
• belly scritches
7. zooms (fast ones)
7. occasional swims
d) snoozes
1. peanut butter off. spoon",75290,24904,
Tue Apr 25 02:01:21 +0000 2017,856689556946657281,goodnight pals. friends. and companions. remember to. love thy dog,1309,256,
Mon Apr 24 18:54:37 +0000 2017,856582167698264064,wow. just chased the tail. unsuccess. room a spinnin. worth it. please pet to stabilize,2550,583,
Mon Apr 24 00:57:56 +0000 2017,856311211532701698,all the fuss. about dogs. and them being good. is very justified,1646,411,
Sat Apr 22 19:55:49 +0000 2017,855872791828213760,good ones https://t.co/wIcIauDKsp,860,82,
Sat Apr 22 19:51:47 +0000 2017,855871775263141889,i don't know. much science. BUT. i do. like the planet. march on,1779,332,
Sat Apr 22 01:25:56 +0000 2017,855593480067973121,i. will not stop. until. my belly is rubbed,1706,270,
Fri Apr 21 12:04:18 +0000 2017,855391742975242242,i am. awake and ready. to be good,1604,395,
Fri Apr 21 02:21:18 +0000 2017,855245024199659520,carefully https://t.co/KZsNCZyEfb,833,43,
Fri Apr 21 02:19:33 +0000 2017,855244585492238337,i. must apawlogize. my phone died. and it took. 24 hours. to get the thing. in the wall and. attach it to my. phone. no thumbs is hard,1523,175,
Wed Apr 19 02:09:17 +0000 2017,854517227764273153,big day tomorrow. must be off to snooze. but guess what. i love you,1449,279,
Wed Apr 19 00:04:11 +0000 2017,854485742768279554,one time. i was on a walk. and i saw a stick. so i picked it up. and carries it all. the way home,1523,224,
Tue Apr 18 20:44:26 +0000 2017,854435475024740358,we do. high level calculus. actually https://t.co/QrzXl87Bbu,1329,256,
Tue Apr 18 17:00:11 +0000 2017,854379038546288645,i'm not. very rebellious. but i would like. the mug. to feel included https://t.co/eizBQ861iA,547,33,
Tue Apr 18 13:40:31 +0000 2017,854328793137328129,GOOD MORNING. the sun is up. just had. a good walk. can't wait to. see what else happens. today,1274,199,
Tue Apr 18 01:04:38 +0000 2017,854138568389910529,goodnight everybody. remember to give. a dog. a firm noggin pat. before bed,1468,241,
Tue Apr 18 00:06:10 +0000 2017,854123855404834816,why. am i crying. in the club. right now. i don't even know. how i got in. a club https://t.co/W3rPmJoSXy,1472,250,
Mon Apr 17 00:20:43 +0000 2017,853765129594433536,dogs. should never be sad. or sick. or lonely. that's just. a personal opinion,2438,775,
Sun Apr 16 22:21:33 +0000 2017,853735137581957120,there are. a lot of smells happening. at the moment. please humans. be generous with. the causes. of those smells,1067,113,
Sun Apr 16 16:25:44 +0000 2017,853645594199552002,everything. is better now https://t.co/8RiKyzLWSV,678,43,
Sun Apr 16 16:20:54 +0000 2017,853644378413334529,my efforts. to find every egg. successfully. have gone woefully unnoticed. i thought. i did well,1122,107,
Sun Apr 16 16:06:19 +0000 2017,853640707763994625,i found. all the eggs first. but the candy inside. was quickly taken from me,1207,183,
Sun Apr 16 14:31:27 +0000 2017,853616834364493824,i'd like you all. to focus. attention. away from bunnies. and back to me. thanks,1495,291,
Sun Apr 16 03:36:42 +0000 2017,853452059617759233,lots of things. are happening. but deep breath. remain calm. pet dog. second deep breath. i love you,1654,522,
Sat Apr 15 01:17:27 +0000 2017,853054630426705921,guys. guess what. i just took a nap. and now i'm awake,1449,244,
Fri Apr 14 15:24:21 +0000 2017,852905370544742400,you're not a dog. and stop using. periods. incorrectly https://t.co/zZWUOzuxK8,847,57,
Fri Apr 14 14:08:42 +0000 2017,852886335505543168,good friday? please. make it. good boy friday. then we'll talk,1591,313,
Fri Apr 14 02:48:57 +0000 2017,852715267859861504,i have. a headache,698,58,
Fri Apr 14 02:47:45 +0000 2017,852714967111540736,girls. can be good boys. too? listen. i don't make rules. boys. can be good girls. goodness is universal. gender is irrelevant. all is good https://t.co/XAPJFmbHAX,1932,502,
Thu Apr 13 23:04:05 +0000 2017,852658677811216385,hi. i caught a bug with my tongue. like a gecko. thought i'd share. highlight. of the week,1367,158,
Thu Apr 13 14:58:14 +0000 2017,852536410921996288,come. meet me and Jonny said. you could pet him https://t.co/nZGj5U3jIV,351,11,
Thu Apr 13 02:43:42 +0000 2017,852351558629150720,i hope. your dreams. involve bacon. mine. most certainly will,1053,175,
Wed Apr 12 18:37:38 +0000 2017,852229236727455750,it is midday. not much. goin on. just wanted to say. i love you you're doing great,1387,327,
Wed Apr 12 14:13:04 +0000 2017,852162657465643008,mornings. are bad. because doing things is hard. however. one must persevere. to achieve the next. afternoon snooze,1799,601,
Wed Apr 12 00:24:45 +0000 2017,851954203425681409,i have come down. with a serious case. of hicpups,1024,115,
Tue Apr 11 19:38:09 +0000 2017,851882080422289409,i heard. it is pet day. i humbly request. that you pet me. all day,1690,291,
Tue Apr 11 00:27:38 +0000 2017,851592540532985857,hello everyone. today. i swallowed an acorn,1354,217,
Mon Apr 10 12:53:54 +0000 2017,851417959880769537,i just finished. the long snooze,983,136,
Mon Apr 10 01:00:41 +0000 2017,851238470110646272,i hope. your day was great. if not. wag tail. continue on. just life,5344,2083,
Sun Apr 09 19:00:11 +0000 2017,851147747273170944,hi. this morning. i woke up. and my legs were tangled. took me a minute,1359,156,
Sat Apr 08 22:41:09 +0000 2017,850840968605683712,"retriever? please. barely knew her. BUT yes i retrieve: sticks, balls, toys of any kind, rocks if they're shiny, frisbiss, sticks, peanut bu",1171,175,
Sat Apr 08 22:21:35 +0000 2017,850836044417294337,what breed am i? two words: an awesome one. i say this. because i don't see breeds. just good dogs,1695,307,
Sat Apr 08 20:22:22 +0000 2017,850806042808246273,it. is nap time. only wake me. if it's important. like peanut butter,1369,370,
Sat Apr 08 03:30:08 +0000 2017,850551306636972032,my best guess. is like 2 feet. maybe. BUT. keep in mind. i've never confirmed it https://t.co/crUZcSpjYA,1109,132,
Sat Apr 08 03:01:17 +0000 2017,850544047110443008,i... have some research to do. please excuse https://t.co/PX43uawSEP,850,71,
Sat Apr 08 02:59:27 +0000 2017,850543583887331328,it is late. i know. and i'm sorry if i wake you. with my knowledge. what if. i'm called a pet. because. now get this. you pet me.   woah,1540,315,
Fri Apr 07 23:30:00 +0000 2017,850490873683087360,obviously. if you're sneaky. taking the dog with you is an option. BUT. please remember. to return,1165,153,
Fri Apr 07 23:24:36 +0000 2017,850489515462492161,tonight. at the party. locate the dog. give a pat. leave,14895,3750,
Fri Apr 07 21:06:33 +0000 2017,850454774440964097,fun trick. you can use any vowel: scratches. scritches. scrutches. scrotches. scretches... and i still want it done to my belly,1275,198,
Fri Apr 07 19:54:51 +0000 2017,850436732021608448,a serious message. to my peers: how are you doing today i love you,1657,474,
Fri Apr 07 17:39:43 +0000 2017,850402724072050689,*thanks* https://t.co/91FiXkvOrA,521,20,
Fri Apr 07 17:35:50 +0000 2017,850401747503861760,another thing. you may not know. about me. is that I'm soft. and extremely susceptible to pets,1133,184,
Fri Apr 07 12:51:07 +0000 2017,850330096334499840,it is a good morning. why? one may ask. because. i received a firm pat on the noggin. already today,1414,257,
Thu Apr 06 23:09:38 +0000 2017,850123360231084033,let me make. myself. very clear.. i love you,1305,342,
Thu Apr 06 19:38:24 +0000 2017,850070203300020224,here's a thought: cheese. that i have access to,1081,212,
Thu Apr 06 17:13:31 +0000 2017,850033742823522305,ATTENTIONS: i caught my tail. time for. a new life goal,1506,275,
Thu Apr 06 01:02:06 +0000 2017,849789276606869504,what is that sound? me. being the best,1253,359,
Wed Apr 05 12:16:59 +0000 2017,849596729674432512,i. have never cried harder https://t.co/NSeey7Ladf,588,41,
Tue Apr 04 23:30:37 +0000 2017,849403868043763713,do not worry. i say. because sticks exist. and that's awesome,1009,175,
Tue Apr 04 13:03:01 +0000 2017,849245924962512896,nothing. like a good dog. in the morning,816,124,
Tue Apr 04 00:39:21 +0000 2017,849058775457816576,heylo. just wanted to say. i love you,1038,195,
Mon Apr 03 14:52:20 +0000 2017,848911047490777093,to all. who question my good boyness: how dare you,1414,294,
Mon Apr 03 02:40:45 +0000 2017,848726937870716928,time for the sleeps. cannot wait to be. a good boy. again tomorrow,1445,243,
Sun Apr 02 17:32:20 +0000 2017,848588924683517952,"these. are the things i know

1. barks
b. rolling and similar acts
6. being excite
2. patience (sometimes)
ë. novice tongue tricks
2. love",2102,533,
Sun Apr 02 00:08:49 +0000 2017,848326317829492736,here's. here's the thing. i stole your Chick-fil-A pickles out of the trash,1145,139,
Sat Apr 01 22:47:17 +0000 2017,848305798895857664,i'm thinking about peanut butter. again,1113,231,
Sat Apr 01 17:09:54 +0000 2017,848220892840824832,people are playing tricks. and i am not here for it,743,102,
Sat Apr 01 16:51:44 +0000 2017,848216321506627584,...h*ck https://t.co/h2delcA8SH,923,142,
Sat Apr 01 16:50:52 +0000 2017,848216102685597696,GIVE IT https://t.co/ujsinlITBk,948,167,
Sat Apr 01 16:48:59 +0000 2017,848215629291298816,i am not a fool. do not joke today. i will not fall for it,1162,255,
Sat Apr 01 01:11:14 +0000 2017,847979635145158657,it is night. time for the snooze. remember i love you,930,170,
Sat Apr 01 00:25:55 +0000 2017,847968231197429760,ice cubes excite me. why? you say? even i do not know,1068,179,
Sat Apr 01 00:11:02 +0000 2017,847964487219019777,what is love? baby. don't hurt me. nom nom,751,117,
Fri Mar 31 19:58:49 +0000 2017,847901013038202880,SNOOZES. are also good,553,61,
Fri Mar 31 19:04:46 +0000 2017,847887411820601344,i want it on record. i advocate naps. dozes. and sleeps of any kind,1078,362,
Fri Mar 31 03:51:53 +0000 2017,847657677526188034,late night post. i love you,719,100,
Thu Mar 30 13:44:20 +0000 2017,847444384496930816,sometimes. my tail wags before i know what i'm excited about,1872,411,
Thu Mar 30 03:05:23 +0000 2017,847283585610416129,goodnight. i hope your day was good. and your tomorrow is better,713,171,
Thu Mar 30 01:18:38 +0000 2017,847256720371892224,sometimes. when i'm sad. i think about peanut butter,935,250,
Wed Mar 29 18:19:45 +0000 2017,847151308746448896,i have an itch. it needs a scratch. however i cannot reach. somebody please,663,70,
Wed Mar 29 15:59:24 +0000 2017,847115984905404416,wonder why there's no jail for dog? no bad dogs. no jail required,1626,519,
Wed Mar 29 13:56:06 +0000 2017,847084955641483264,do a favor. pet a dog today,706,191,
Wed Mar 29 01:50:18 +0000 2017,846902303839825920,i must sleep now. for it is exhausting being so good,776,133,
Wed Mar 29 00:49:39 +0000 2017,846887038959964160,the best part about a belly rub. is the rub on the belly,947,155,
Tue Mar 28 21:07:10 +0000 2017,846831050110222336,sometimes. i forget my tail is there and it scares me,970,152,
Tue Mar 28 16:12:21 +0000 2017,846756859478462464,i have seen the stats. we are become too powerful https://t.co/qsZWp5nHCA,490,37,
Tue Mar 28 12:59:39 +0000 2017,846708361676668928,i have awoken and i love you,1506,353,
Tue Mar 28 02:49:47 +0000 2017,846554886607196162,it is sleep time. i was good today again. at least that is what I was told,694,79,
Tue Mar 28 01:24:08 +0000 2017,846533331600728064,to be dog? or not to be dog? wasn't my choice. but i'm glad i'm dog,899,120,
Mon Mar 27 23:30:53 +0000 2017,846504830369697794,a big misconception. is that dogs don't like hugs. counterpoint: i like hugs,765,72,
